A	Coef	t	p.value	p.value.adj	F	F.p.value	PEvsC	Genes.PROBEID	Genes.ENTREZID	Genes.SYMBOL
4.58	0.208	1.9	0.08069	0.684424	3.6	0.08069	0	NA	NA	NA
13.77	-0.039	-0.29	0.77933	0.963162	0.08	0.77933	0	ILMN_2096116	7184	HSP90B1
6.4	-0.842	-2.09	0.05671	0.669303	4.39	0.05671	0	ILMN_2081087	259217	HSPA12A
11.31	-0.556	-0.96	0.3528	0.833905	0.93	0.3528	0	NA	NA	NA
4.71	0.02	0.18	0.8587	0.978993	0.03	0.8587	0	NA	NA	NA
4.48	-0.027	-0.27	0.78934	0.964567	0.07	0.78934	0	NA	NA	NA
9.34	0.336	1.08	0.30017	0.814385	1.17	0.30017	0	ILMN_1676897	116835	HSPA12B
4.55	-0.087	-1.08	0.30039	0.814509	1.17	0.30039	0	ILMN_1670565	6782	HSPA13
4.88	-0.151	-0.98	0.34473	0.831323	0.96	0.34473	0	ILMN_2231985	6782	HSPA13
7.51	-0.044	-0.11	0.91091	0.985889	0.01	0.91091	0	ILMN_3249645	6782	HSPA13
8.48	0.222	2.42	0.03106	0.610894	5.87	0.03106	0	ILMN_1797318	51182	HSPA14
7.93	0.473	1.4	0.18573	0.762235	1.96	0.18573	0	ILMN_1789074	3303	HSPA1A
12.56	-0.132	-0.45	0.66122	0.938853	0.2	0.66122	0	ILMN_1660436	3304	HSPA1B
6.39	0.123	0.43	0.67172	0.941602	0.19	0.67172	0	ILMN_1654566	3305	HSPA1L
11.47	0.154	0.83	0.4245	0.859597	0.68	0.4245	0	ILMN_1766499	3306	HSPA2
9.56	-0.025	-0.13	0.90086	0.985094	0.02	0.90086	0	ILMN_2153916	3306	HSPA2
4.64	0.068	0.5	0.6253	0.928711	0.25	0.6253	0	ILMN_1734814	3308	HSPA4
7	-0.329	-1.4	0.18546	0.761756	1.96	0.18546	0	ILMN_1755134	3308	HSPA4
9.94	0.184	1.87	0.08496	0.687068	3.49	0.08496	0	ILMN_2395043	3308	HSPA4
4.9	0.151	0.54	0.59959	0.921381	0.29	0.59959	0	ILMN_1732468	22824	HSPA4L
10.47	-0.148	-1.1	0.29307	0.811638	1.2	0.29307	0	ILMN_1773865	3309	HSPA5
12.08	-0.363	-0.64	0.53125	0.899188	0.41	0.53125	0	ILMN_1806165	3310 /// 3311	HSPA6 /// HSPA7
8.78	-0.325	-0.57	0.57542	0.914826	0.33	0.57542	0	ILMN_1658383	3310 /// 3311	HSPA6 /// HSPA7
8.8	-0.269	-0.47	0.64291	0.933508	0.23	0.64291	0	ILMN_3235964	3311	HSPA7
13.53	-0.001	-0.01	0.99541	0.999131	0	0.99541	0	ILMN_2413084	3312	HSPA8
13.98	0.012	0.12	0.91023	0.985882	0.01	0.91023	0	ILMN_1686367	3312	HSPA8
12.38	-0.069	-0.8	0.43563	0.863841	0.65	0.43563	0	ILMN_1679209	3313	HSPA9
14.49	-0.266	-1.03	0.32256	0.822432	1.06	0.32256	0	ILMN_1674236	3315	HSPB1
6.54	0.103	0.3	0.77105	0.961384	0.09	0.77105	0	ILMN_1671046	3316	HSPB2
5.66	0.044	0.31	0.76277	0.960248	0.1	0.76277	0	ILMN_1720710	8988	HSPB3
9.84	-0.659	-1	0.33761	0.829356	0.99	0.33761	0	ILMN_1721283	126393	HSPB6
5.45	-0.541	-1.83	0.09073	0.695379	3.35	0.09073	0	ILMN_2200836	27129	HSPB7
11.77	-0.185	-0.59	0.56707	0.912084	0.35	0.56707	0	ILMN_1791280	26353	HSPB8
4.52	-0.089	-1.09	0.29445	0.811818	1.2	0.29445	0	ILMN_1666596	94086	HSPB9
9.98	-0.283	-1.85	0.08777	0.691173	3.42	0.08777	0	ILMN_1797031	79663	HSPBAP1
11.29	-0.486	-1.11	0.28811	0.808664	1.23	0.28811	0	ILMN_3236821	3315	HSPB1
4.86	0.002	0.02	0.98815	0.997831	0	0.98815	0	NA	NA	NA
5.52	0.569	2.9	0.01272	0.554378	8.38	0.01272	0	ILMN_1769902	23640	HSPBP1
6.08	0.493	2.46	0.02895	0.604552	6.05	0.02895	0	ILMN_1678949	23640	HSPBP1
7.43	-0.561	-1.66	0.12195	0.718309	2.74	0.12195	0	NA	NA	NA
7.25	0.608	2.25	0.04246	0.641084	5.08	0.04246	0	NA	NA	NA
7.15	-1.125	-2.48	0.02788	0.604552	6.15	0.02788	0	ILMN_3194087	29092	LINC00339
6.52	-0.767	-1.38	0.19058	0.765573	1.91	0.19058	0	ILMN_3272768	29092	LINC00339
6.7	0.415	1.24	0.23558	0.783848	1.55	0.23558	0	ILMN_1673548	29094	LGALSL
10.27	-0.124	-0.7	0.49857	0.886389	0.49	0.49857	0	ILMN_1700419	29100	TMEM208
10.94	-0.573	-4.15	0.00119	0.335335	17.21	0.00119	0	NA	NA	NA
4.75	-0.03	-0.19	0.85566	0.978676	0.03	0.85566	0	NA	NA	NA
4.56	0.101	1.23	0.23975	0.786954	1.52	0.23975	0	ILMN_1700810	3320	HSP90AA1
12.61	0.223	1.32	0.2105	0.77554	1.74	0.2105	0	ILMN_2381397	3329	HSPD1
6.2	-0.337	-2.01	0.06635	0.681391	4.03	0.06635	0	ILMN_1774410	3329	HSPD1
7.01	0.143	0.7	0.49866	0.886389	0.48	0.49866	0	ILMN_1784367	3329	HSPD1
12.04	0.186	1.11	0.28811	0.808664	1.23	0.28811	0	ILMN_1766713	3329	HSPD1
5.56	0.329	1.13	0.27852	0.804987	1.28	0.27852	0	ILMN_2092536	3336 /// 100529241	HSPE1 /// HSPE1-MOB4
11.5	0.386	2.32	0.0374	0.627239	5.39	0.0374	0	ILMN_1803775	3336 /// 100529241	HSPE1 /// HSPE1-MOB4
5.46	-0.088	-0.25	0.80525	0.968018	0.06	0.80525	0	ILMN_1787548	3339	HSPG2
10.76	-0.087	-0.57	0.58046	0.915839	0.32	0.58046	0	ILMN_1712888	10808	HSPH1
9.8	-0.003	-0.02	0.98228	0.997267	0	0.98228	0	ILMN_2256359	55552	ZNF823
4.64	0.008	0.11	0.91798	0.986393	0.01	0.91798	0	ILMN_3242063	283902	HCCAT5
10.8	-0.333	-1.44	0.1732	0.75743	2.08	0.1732	0	ILMN_1664303	10553	HTATIP2
4.49	0.11	1.12	0.28218	0.805839	1.26	0.28218	0	ILMN_2120575	27336	HTATSF1
4.69	0.002	0.02	0.98274	0.997267	0	0.98274	0	ILMN_2049909	3347	HTN3
4.83	0.035	0.4	0.69625	0.945115	0.16	0.69625	0	ILMN_1752648	3347	HTN3
4.47	-0.068	-0.56	0.58614	0.917327	0.31	0.58614	0	ILMN_1814206	3351	HTR1B
5.24	0.104	0.68	0.50805	0.889992	0.46	0.50805	0	ILMN_1794095	3354	HTR1E
4.6	0.132	1.14	0.27371	0.803524	1.31	0.27371	0	ILMN_1685285	3355	HTR1F
4.45	0.16	1.76	0.10263	0.70558	3.09	0.10263	0	ILMN_1715496	3356	HTR2A
6.75	-0.802	-1.18	0.26066	0.799113	1.39	0.26066	0	ILMN_1735764	3357	HTR2B
4.44	-0.13	-1.57	0.14189	0.735351	2.45	0.14189	0	ILMN_1801357	3358	HTR2C
5.16	-0.137	-1.51	0.1566	0.744233	2.27	0.1566	0	ILMN_2371079	3359	HTR3A
4.45	-0.131	-1.52	0.15342	0.741443	2.3	0.15342	0	ILMN_1681492	3359	HTR3A
4.71	0.215	1.9	0.07993	0.684424	3.62	0.07993	0	ILMN_1662070	3359	HTR3A
4.84	0.103	0.81	0.43122	0.86233	0.66	0.43122	0	ILMN_1762210	9177	HTR3B
5.08	0.104	0.77	0.45708	0.873608	0.59	0.45708	0	ILMN_1739275	170572	HTR3C
4.83	0.113	1.13	0.27799	0.8049	1.28	0.27799	0	ILMN_1711883	200909	HTR3D
4.57	0.038	0.38	0.71254	0.947879	0.14	0.71254	0	ILMN_1676350	3360	HTR4
4.47	-0.013	-0.16	0.87551	0.981926	0.03	0.87551	0	ILMN_1786080	3360	HTR4
4.42	-0.122	-1.21	0.24965	0.794972	1.45	0.24965	0	ILMN_1721147	3361	HTR5A
5.73	-0.057	-0.17	0.86553	0.979992	0.03	0.86553	0	ILMN_1744217	3363	HTR7
4.9	-0.048	-0.45	0.65805	0.93822	0.21	0.65805	0	ILMN_2164522	93164	HTR7P1
14.89	-0.483	-1.04	0.31668	0.820086	1.09	0.31668	0	ILMN_1676563	5654	HTRA1
8.54	-0.132	-0.77	0.45546	0.872594	0.59	0.45546	0	ILMN_1747204	27429	HTRA2
8.45	0.267	1.83	0.09111	0.695379	3.34	0.09111	0	ILMN_1785574	27429	HTRA2
13.04	1.14	1.94	0.07432	0.682427	3.78	0.07432	0	ILMN_2099277	203100	HTRA4
8.24	1.095	1.28	0.22198	0.779744	1.65	0.22198	0	ILMN_1675584	203100	HTRA4
7.82	-0.189	-0.87	0.40277	0.850995	0.75	0.40277	0	ILMN_3239435	3064	HTT
4.63	0.16	1.13	0.27837	0.804987	1.28	0.27837	0	ILMN_3241495	728655	HULC
4.76	0.096	1.04	0.31828	0.820658	1.08	0.31828	0	ILMN_2224171	30811	HUNK
5.38	0.22	1.33	0.20773	0.774828	1.76	0.20773	0	ILMN_1670462	3364	HUS1
6.36	0.656	2.55	0.02435	0.600509	6.52	0.02435	0	ILMN_1706410	135458	HUS1B
8.77	0.238	2.32	0.03784	0.627569	5.36	0.03784	0	ILMN_1790987	10075	HUWE1
4.34	-0.035	-0.34	0.7396	0.953543	0.12	0.7396	0	ILMN_2365248	84329	HVCN1
5.54	0.174	1.61	0.13239	0.728333	2.58	0.13239	0	ILMN_1815168	84329	HVCN1
6.73	-0.253	-0.49	0.63508	0.931703	0.24	0.63508	0	ILMN_1739813	3373	HYAL1
4.97	-0.066	-0.3	0.77045	0.96123	0.09	0.77045	0	ILMN_2314417	3373	HYAL1
4.87	0.064	0.74	0.47353	0.877986	0.55	0.47353	0	ILMN_1693230	3373	HYAL1
4.84	0.038	0.34	0.74012	0.95365	0.11	0.74012	0	NA	NA	NA
4.42	0.081	1.06	0.30842	0.816178	1.13	0.30842	0	ILMN_1665916	8692	HYAL2
10.74	0.705	2.15	0.05142	0.660945	4.62	0.05142	0	ILMN_1668283	8692	HYAL2
4.58	0.112	0.7	0.49515	0.885022	0.49	0.49515	0	ILMN_1713840	8692	HYAL2
5.54	0.747	2.99	0.01055	0.528096	8.96	0.01055	0	ILMN_1667432	8372	HYAL3
9.06	-0.784	-3.21	0.00696	0.483065	10.31	0.00696	0	ILMN_1704598	23553	HYAL4
5.29	-0.183	-1.97	0.07137	0.681391	3.87	0.07137	0	ILMN_3247059	26062	HYALP1
4.83	-0.052	-0.33	0.7447	0.954758	0.11	0.7447	0	NA	NA	NA
5.27	-0.102	-0.96	0.35634	0.834594	0.92	0.35634	0	ILMN_2286379	54768	HYDIN
4.69	0.029	0.24	0.81646	0.970641	0.06	0.81646	0	ILMN_2297526	54768	HYDIN
5.06	0.168	1.31	0.2118	0.775733	1.73	0.2118	0	ILMN_1912334	54768	HYDIN
4.65	-0.094	-0.94	0.36525	0.837356	0.88	0.36525	0	ILMN_1743138	54768	HYDIN
5.07	-0.106	-0.75	0.46734	0.875369	0.56	0.46734	0	ILMN_1654063	54768	HYDIN
4.94	-0.459	-3.08	0.00893	0.499338	9.49	0.00893	0	ILMN_1697764	54768	HYDIN
4.98	0.038	0.26	0.79531	0.965221	0.07	0.79531	0	ILMN_1913853	54768	HYDIN
5.06	-0.019	-0.14	0.88911	0.984354	0.02	0.88911	0	ILMN_1658413	54768	HYDIN
5.39	0.15	1.09	0.29691	0.8129	1.18	0.29691	0	ILMN_1733287	54768	HYDIN
6.35	0.28	0.99	0.34116	0.830632	0.98	0.34116	0	ILMN_1685870	54768	HYDIN
4.8	-0.012	-0.15	0.88383	0.983527	0.02	0.88383	0	ILMN_1691217	54768	HYDIN
4.43	-0.009	-0.07	0.94442	0.991604	0.01	0.94442	0	ILMN_1703599	54768	HYDIN
4.74	-0.013	-0.11	0.91283	0.986144	0.01	0.91283	0	ILMN_2413212	54768	HYDIN
4.66	0.022	0.19	0.8546	0.978446	0.03	0.8546	0	ILMN_1677326	54768	HYDIN
5.05	0.226	1	0.33433	0.828134	1.01	0.33433	0	ILMN_1706660	81888	HYI
7.73	0.604	2.58	0.02332	0.598339	6.63	0.02332	0	ILMN_1747078	219844	HYLS1
5.46	-0.089	-0.53	0.60752	0.924473	0.28	0.60752	0	ILMN_1686530	57061	HYMAI
9.98	0.012	0.05	0.95935	0.994239	0	0.95935	0	ILMN_2141790	10525	HYOU1
9.86	0.145	0.68	0.50626	0.889049	0.47	0.50626	0	ILMN_1673649	10525	HYOU1
4.56	-0.158	-1.38	0.19246	0.766948	1.89	0.19246	0	NA	NA	NA
10.3	0.171	0.8	0.43976	0.865244	0.64	0.43976	0	ILMN_2217329	285148	IAH1
5.01	0.004	0.03	0.97823	0.997266	0	0.97823	0	ILMN_1679527	3375	IAPP
10.17	0.166	1.14	0.27671	0.804263	1.29	0.27671	0	ILMN_1733956	3376	IARS
12.04	0.114	1.24	0.23894	0.786675	1.53	0.23894	0	ILMN_1671207	55699	IARS2
4.79	0.19	1.43	0.17543	0.758654	2.06	0.17543	0	ILMN_1719194	3381	IBSP
7.52	-0.227	-1.44	0.17448	0.75803	2.07	0.17448	0	ILMN_1675669	25998	IBTK
9.13	-0.34	-2.45	0.02932	0.605623	6.02	0.02932	0	NA	NA	NA
7.86	-0.079	-0.36	0.72783	0.951278	0.13	0.72783	0	ILMN_2365569	3382	ICA1
5.49	-0.012	-0.09	0.93099	0.989487	0.01	0.93099	0	ILMN_1812567	3382	ICA1
8.44	-0.002	-0.01	0.99355	0.998776	0	0.99355	0	ILMN_1814787	3382	ICA1
4.35	-0.017	-0.14	0.88774	0.984163	0.02	0.88774	0	ILMN_2270909	3382	ICA1
5.67	0.352	1.9	0.0804	0.684424	3.61	0.0804	0	ILMN_2290877	130026	ICA1L
4.84	0.265	1.9	0.08069	0.684424	3.6	0.08069	0	ILMN_2400854	130026	ICA1L
5.74	0.316	1.77	0.10052	0.70558	3.13	0.10052	0	ILMN_1766366	130026	ICA1L
5.08	0.002	0.01	0.99363	0.998787	0	0.99363	0	ILMN_1812226	3383	ICAM1
11.61	0.369	1.32	0.21136	0.775722	1.73	0.21136	0	ILMN_1786823	3384	ICAM2
8.32	0.182	0.97	0.35013	0.832786	0.94	0.35013	0	ILMN_2212763	3385	ICAM3
4.62	0.235	0.73	0.47968	0.879731	0.53	0.47968	0	ILMN_1681296	3386	ICAM4
4.83	0.012	0.1	0.92386	0.987883	0.01	0.92386	0	ILMN_1734660	3386	ICAM4
4.98	-0.085	-0.48	0.64033	0.933228	0.23	0.64033	0	ILMN_2393067	3386	ICAM4
4.89	0.02	0.16	0.87496	0.981926	0.03	0.87496	0	ILMN_1802524	7087	ICAM5
5.06	0.202	1.74	0.10555	0.707132	3.03	0.10555	0	NA	NA	NA
6.19	-0.827	-2.3	0.0389	0.631828	5.3	0.0389	0	ILMN_1706154	22858	ICK
12.15	-0.744	-2.01	0.06598	0.681391	4.04	0.06598	0	ILMN_1709882	22858	ICK
4.98	0.182	1.66	0.12036	0.716383	2.77	0.12036	0	NA	NA	NA
10.31	0.155	1.56	0.14427	0.736699	2.42	0.14427	0	ILMN_1723021	23463	ICMT
5.47	-0.091	-0.68	0.5084	0.890119	0.46	0.5084	0	ILMN_1669927	29851	ICOS
6.54	0.178	0.48	0.64058	0.933228	0.23	0.64058	0	ILMN_1675671	23308	ICOSLG
9.3	0.133	0.74	0.46995	0.876524	0.55	0.46995	0	ILMN_2182198	3396	MRPL58
6.19	0.385	0.72	0.48349	0.881379	0.52	0.48349	0	ILMN_1665832	3397	ID1
11.23	0.351	0.84	0.41418	0.85458	0.71	0.41418	0	ILMN_1664861	3397	ID1
9.76	0.243	0.78	0.44775	0.869272	0.61	0.44775	0	ILMN_1793990	3398	ID2
7.06	0.242	0.51	0.62013	0.927148	0.26	0.62013	0	ILMN_2086095	3398	ID2
5.51	0.034	0.18	0.85886	0.978993	0.03	0.85886	0	NA	NA	NA
11.56	0.414	2.03	0.06409	0.6802	4.11	0.06409	0	ILMN_1732296	3399	ID3
7.71	0.054	0.32	0.75599	0.958507	0.1	0.75599	0	ILMN_1769883	3416	IDE
10.34	0.442	1.76	0.10293	0.70558	3.09	0.10293	0	ILMN_1696432	3417	IDH1
11.71	0.214	0.81	0.43208	0.862381	0.66	0.43208	0	ILMN_2091347	3417	IDH1
10.63	0.27	1.18	0.25965	0.798864	1.39	0.25965	0	ILMN_1751753	3418	IDH2
9.79	-0.13	-1.12	0.28278	0.806087	1.26	0.28278	0	ILMN_1698533	3419	IDH3A
11.54	-0.039	-0.41	0.69059	0.944779	0.17	0.69059	0	ILMN_1721669	3420	IDH3B
5.11	-0.044	-0.39	0.70488	0.946898	0.15	0.70488	0	ILMN_1810400	3420	IDH3B
11.13	-0.061	-0.66	0.52262	0.896071	0.43	0.52262	0	ILMN_2373632	3420	IDH3B
5.63	-0.189	-1.15	0.27292	0.802918	1.31	0.27292	0	ILMN_1682762	3421	IDH3G
10.15	-0.01	-0.11	0.91576	0.986278	0.01	0.91576	0	ILMN_1802706	3421	IDH3G
7.01	-0.06	-0.26	0.8016	0.966763	0.07	0.8016	0	ILMN_1755075	3422	IDI1
5.4	0.043	0.37	0.71444	0.947879	0.14	0.71444	0	ILMN_1727756	91734	IDI2
11.31	-0.082	-0.41	0.68741	0.944359	0.17	0.68741	0	ILMN_3239965	3620	IDO1
11.7	0.291	0.99	0.33877	0.830048	0.99	0.33877	0	ILMN_1670572	169355	IDO2
10.03	0.435	1.39	0.18706	0.762615	1.94	0.18706	0	ILMN_3237462	169355	IDO2
11.39	-0.348	-1.12	0.28158	0.805527	1.26	0.28158	0	ILMN_1758626	3423	IDS
10.55	-0.27	-0.93	0.3716	0.839544	0.86	0.3716	0	ILMN_1815445	3423	IDS
5.68	-0.272	-1.1	0.29373	0.811638	1.2	0.29373	0	ILMN_1703041	3425	IDUA
8.59	0.462	2.17	0.04939	0.656005	4.71	0.04939	0	ILMN_1700584	9592	IER2
10.15	-0.022	-0.1	0.92404	0.987901	0.01	0.92404	0	ILMN_1682717	8870	IER3
6.62	0.089	0.22	0.82737	0.972806	0.05	0.82737	0	ILMN_1763539	51124	IER3IP1
11.04	-0.229	-1.13	0.27725	0.804263	1.29	0.27725	0	ILMN_1721833	51278	IER5
7.3	-0.264	-0.65	0.52862	0.898481	0.42	0.52862	0	ILMN_1755620	389792	IER5L
4.83	-0.199	-1.77	0.10081	0.70558	3.13	0.10081	0	NA	NA	NA
9.41	-0.045	-0.35	0.72889	0.95149	0.13	0.72889	0	ILMN_2348268	25900	IFFO1
7.74	-0.196	-0.96	0.35362	0.834087	0.93	0.35362	0	ILMN_3236367	126917	IFFO2
9.61	0.343	1.34	0.20435	0.772959	1.79	0.20435	0	ILMN_1710937	3428	IFI16
13.07	0.253	1.12	0.28489	0.807336	1.25	0.28489	0	ILMN_2058782	3429	IFI27
8.15	0.615	1.35	0.199	0.771077	1.84	0.199	0	ILMN_3272500	122509	IFI27L1
5.3	0.087	0.33	0.74354	0.954451	0.11	0.74354	0	ILMN_1740319	83982	IFI27L2
8.74	0.203	0.78	0.44767	0.86926	0.61	0.44767	0	ILMN_3238560	83982	IFI27L2
11.26	-0.153	-0.35	0.73155	0.952096	0.12	0.73155	0	ILMN_1807277	10437	IFI30
9.02	0.216	1	0.33651	0.829196	1	0.33651	0	ILMN_1745374	3430	IFI35
9.7	0.005	0.03	0.97932	0.997266	0	0.97932	0	ILMN_1760062	10561	IFI44
9.74	0.06	0.22	0.8284	0.97306	0.05	0.8284	0	ILMN_1723912	10964	IFI44L
12.46	0.165	0.7	0.49733	0.88628	0.49	0.49733	0	ILMN_2347798	2537	IFI6
11.39	0.038	0.23	0.81842	0.971015	0.05	0.81842	0	ILMN_1687384	2537	IFI6
9.39	-0.001	-0.01	0.9948	0.999009	0	0.9948	0	ILMN_1781373	64135	IFIH1
10.57	0.112	0.58	0.56929	0.912881	0.34	0.56929	0	ILMN_1707695	3434	IFIT1
5.04	0.099	0.99	0.34267	0.830978	0.97	0.34267	0	NA	NA	NA
6.87	0.936	1.21	0.24904	0.794841	1.46	0.24904	0	ILMN_1759155	439996	IFIT1B
10.1	-0.036	-0.23	0.82103	0.971562	0.05	0.82103	0	ILMN_1739428	3433	IFIT2
8.3	-0.14	-0.7	0.49781	0.886356	0.49	0.49781	0	ILMN_2239754	3437	IFIT3
8.62	-0.151	-0.56	0.58789	0.917959	0.31	0.58789	0	ILMN_1701789	3437	IFIT3
6.93	-0.332	-1.62	0.1301	0.725944	2.62	0.1301	0	ILMN_1664543	3437	IFIT3
5.59	-0.001	0	0.99715	0.999481	0	0.99715	0	ILMN_1696654	24138	IFIT5
10.92	0.212	0.87	0.39943	0.849153	0.76	0.39943	0	ILMN_1801246	8519	IFITM1
13.97	-0.023	-0.11	0.91225	0.986144	0.01	0.91225	0	ILMN_1673352	10581	IFITM2
14.01	0.059	0.28	0.7851	0.964104	0.08	0.7851	0	ILMN_1805750	10410	IFITM3
4.74	0.023	0.21	0.83955	0.975294	0.04	0.83955	0	ILMN_1770071	340198	IFITM4P
4.81	0.02	0.2	0.84259	0.975773	0.04	0.84259	0	ILMN_1725833	160492	LMNTD1
5.12	-0.2	-1.4	0.18644	0.762507	1.95	0.18644	0	ILMN_1688663	3439	IFNA1
4.82	0.128	1.2	0.25007	0.79568	1.45	0.25007	0	ILMN_1769988	3446	IFNA10
4.83	-0.079	-0.49	0.63366	0.931328	0.24	0.63366	0	ILMN_1664595	3447	IFNA13
4.52	-0.097	-0.98	0.34443	0.831323	0.96	0.34443	0	ILMN_2193942	3447	IFNA13
4.82	0.115	1.21	0.24821	0.794484	1.46	0.24821	0	ILMN_1742328	3448	IFNA14
4.48	0.136	1.28	0.22321	0.779787	1.64	0.22321	0	ILMN_1733136	3449	IFNA16
5.43	-0.238	-2.27	0.04106	0.63534	5.16	0.04106	0	ILMN_1698186	3440	IFNA2
5.2	-0.074	-0.47	0.64622	0.934537	0.22	0.64622	0	ILMN_1675192	3452	IFNA21
5.95	-0.021	-0.15	0.87988	0.982898	0.02	0.87988	0	NA	NA	NA
4.87	0.16	1.35	0.19901	0.771077	1.84	0.19901	0	ILMN_1776023	3444	IFNA7
4.68	0.122	1.28	0.22392	0.779997	1.63	0.22392	0	NA	NA	NA
4.84	0.072	0.65	0.52841	0.898385	0.42	0.52841	0	ILMN_2110561	3445	IFNA8
9.32	-0.079	-0.52	0.61147	0.925292	0.27	0.61147	0	ILMN_1752923	3454	IFNAR1
8.6	0.165	0.82	0.42814	0.861137	0.67	0.42814	0	ILMN_1791057	3455	IFNAR2
8.42	0.384	1.87	0.08408	0.686955	3.51	0.08408	0	ILMN_1765146	3455	IFNAR2
4.85	-0.08	-0.51	0.61664	0.925984	0.26	0.61664	0	ILMN_3245702	338376	IFNE
4.5	-0.04	-0.41	0.68778	0.944359	0.17	0.68778	0	ILMN_1734781	338376	IFNE
4.73	0.355	2.37	0.03395	0.621726	5.64	0.03395	0	ILMN_2097997	338376	IFNE
4.57	-0.09	-0.78	0.44974	0.870815	0.61	0.44974	0	ILMN_2207291	3458	IFNG
13.03	-0.197	-1.08	0.30108	0.814676	1.16	0.30108	0	ILMN_1675939	3459	IFNGR1
12.15	-0.172	-0.82	0.42856	0.861535	0.67	0.42856	0	ILMN_1764964	3460	IFNGR2
4.4	0.175	1.41	0.18142	0.759848	2	0.18142	0	ILMN_1676704	56832	IFNK
5.28	0.052	0.35	0.73123	0.95202	0.12	0.73123	0	ILMN_1781057	3467	IFNW1
7.35	0.154	0.76	0.46247	0.875165	0.57	0.46247	0	ILMN_1703005	8665	EIF3F
9.82	-0.423	-1.7	0.11417	0.71267	2.88	0.11417	0	ILMN_1667561	3475	IFRD1
4.93	-0.227	-1.82	0.09273	0.697555	3.3	0.09273	0	ILMN_1687390	3475	IFRD1
8.54	-0.13	-1.06	0.30714	0.815663	1.13	0.30714	0	ILMN_1742031	7866	IFRD2
5.86	-0.297	-0.84	0.41509	0.854916	0.71	0.41509	0	ILMN_1806093	163590	TOR1AIP2
5.04	0.005	0.05	0.96321	0.994475	0	0.96321	0	ILMN_1720724	55764	IFT122
7.38	0.098	0.63	0.54048	0.901961	0.4	0.54048	0	ILMN_2366177	55764	IFT122
7.13	0.079	0.36	0.72168	0.950078	0.13	0.72168	0	ILMN_1742379	55764	IFT122
4.77	-0.067	-0.62	0.54916	0.905414	0.38	0.54916	0	ILMN_1666593	55764 /// 653712	IFT122 /// LOC653712
4.83	-0.055	-0.36	0.72749	0.951184	0.13	0.72749	0	ILMN_1687037	9742	IFT140
5.32	0.197	1.03	0.32377	0.823298	1.05	0.32377	0	ILMN_1784178	26160	IFT172
7.56	-0.089	-0.36	0.72623	0.950953	0.13	0.72623	0	ILMN_3235216	90410	IFT20
6.16	-0.059	-0.23	0.82235	0.971571	0.05	0.82235	0	ILMN_2063500	51098	IFT52
7.91	0.499	1.78	0.09958	0.70558	3.15	0.09958	0	ILMN_1673172	51098	IFT52
5.16	-0.055	-0.35	0.73047	0.951798	0.12	0.73047	0	ILMN_1811636	55081	IFT57
6.1	-0.327	-1.04	0.3185	0.82083	1.08	0.3185	0	ILMN_1777449	80173	IFT74
4.43	-0.229	-2.19	0.04809	0.652249	4.78	0.04809	0	ILMN_2156115	57560	IFT80
5.47	0.218	1.34	0.20432	0.77289	1.79	0.20432	0	ILMN_1760617	57560	IFT80
4.61	-0.075	-0.62	0.54912	0.905414	0.38	0.54912	0	ILMN_1743753	28981	IFT81
5.53	0.086	0.53	0.60841	0.924696	0.28	0.60841	0	ILMN_2373755	8100	IFT88
7.31	0.449	2.84	0.01411	0.562073	8.07	0.01411	0	ILMN_1669366	8100	IFT88
10.15	0.142	1.06	0.30747	0.815663	1.13	0.30747	0	ILMN_1717165	3476	IGBP1
9.1	0.372	1.04	0.31974	0.821412	1.07	0.31974	0	ILMN_1744635	9543	IGDCC3
5.48	0.289	0.85	0.41267	0.854005	0.72	0.41267	0	ILMN_3245650	9543	IGDCC3
9.79	-0.151	-0.62	0.5447	0.903909	0.39	0.5447	0	ILMN_1784083	57722	IGDCC4
10.58	-0.266	-1.29	0.21942	0.778572	1.67	0.21942	0	ILMN_2139396	57722	IGDCC4
4.79	-0.109	-0.5	0.62827	0.929231	0.25	0.62827	0	ILMN_2056087	3479	IGF1
7.13	-0.181	-0.38	0.70805	0.947165	0.15	0.70805	0	ILMN_1709613	3479	IGF1
5.99	0.393	1.53	0.14951	0.739832	2.35	0.14951	0	ILMN_1675048	3480	IGF1R
12.12	0.268	1.52	0.15281	0.741254	2.31	0.15281	0	ILMN_1699867	3481 /// 723961	IGF2 /// INS-IGF2
12.6	0.258	1.12	0.28342	0.806539	1.25	0.28342	0	ILMN_2413956	3481 /// 723961	IGF2 /// INS-IGF2
5.09	-0.05	-0.34	0.73841	0.953476	0.12	0.73841	0	ILMN_1764120	51214	IGF2-AS
4.94	0.193	0.84	0.41516	0.855017	0.71	0.41516	0	ILMN_1733807	10642	IGF2BP1
12.55	-0.293	-1.89	0.08131	0.684424	3.58	0.08131	0	ILMN_1702447	10644	IGF2BP2
12.77	-0.165	-1.22	0.24569	0.792105	1.48	0.24569	0	ILMN_1807423	10643	IGF2BP3
11.58	0.11	1.28	0.22374	0.779997	1.64	0.22374	0	ILMN_1807662	3482	IGF2R
5.5	-0.166	-0.6	0.55633	0.908317	0.36	0.55633	0	ILMN_2188966	3483	IGFALS
10.74	-1.449	-0.71	0.48898	0.883135	0.51	0.48898	0	ILMN_2387385	3484	IGFBP1
7.92	-1.143	-0.67	0.5155	0.892931	0.45	0.5155	0	ILMN_1728445	3484	IGFBP1
