A	Coef	t	p.value	p.value.adj	F	F.p.value	PEvsC	Genes.PROBEID	Genes.ENTREZID	Genes.SYMBOL
1.46	0.187	1.96	0.05623	0.236297	3.82	0.05623	0	ILMN_1681132	3593	IL12B
2.55	0.186	1.51	0.13785	0.381817	2.28	0.13785	0	ILMN_1789645	3594	IL12RB1
3.36	0.156	0.45	0.65488	0.837867	0.2	0.65488	0	ILMN_1699908	3594	IL12RB1
4.62	-0.104	-0.29	0.7756	0.902967	0.08	0.7756	0	ILMN_1815890	3594	IL12RB1
3.46	0.153	1.02	0.31221	0.590056	1.04	0.31221	0	ILMN_1761921	3595	IL12RB2
1.6	0.128	1.28	0.20527	0.472855	1.65	0.20527	0	ILMN_2052511	3596	IL13
10.98	-0.09	-1.06	0.29404	0.570917	1.13	0.29404	0	ILMN_1768505	3597	IL13RA1
6.16	-0.232	-0.68	0.49692	0.738061	0.47	0.49692	0	ILMN_1688722	3598	IL13RA2
10.28	0.334	1.32	0.19461	0.460442	1.73	0.19461	0	ILMN_1724181	3600	IL15
8.29	0.775	2.31	0.02487	0.149905	5.36	0.02487	0	ILMN_2369221	3600	IL15
1.49	0.011	0.14	0.89253	0.958284	0.02	0.89253	0	ILMN_1785312	3600	IL15
7.79	0.499	2.32	0.02459	0.148908	5.38	0.02459	0	ILMN_2273053	3600	IL15
7.2	-0.541	-2.59	0.01254	0.101472	6.72	0.01254	0	ILMN_1665682	3601	IL15RA
4.84	-0.173	-1	0.32211	0.599045	1	0.32211	0	ILMN_1693910	3601	IL15RA
2.88	0.104	0.7	0.48714	0.731387	0.49	0.48714	0	ILMN_1759958	3601	IL15RA
3.78	-0.177	-0.68	0.50033	0.740264	0.46	0.50033	0	NA	NA	NA
5.73	-0.629	-3.07	0.00352	0.049054	9.41	0.00352	-1	ILMN_1813572	3603	IL16
2.53	0.11	0.41	0.68021	0.851968	0.17	0.68021	0	ILMN_1766707	27190	IL17B
3.58	-0.691	-4.95	1e-05	0.001416	24.52	1e-05	-1	ILMN_1788109	27189	IL17C
6.99	0.114	0.45	0.65674	0.838843	0.2	0.65674	0	ILMN_1753823	53342	IL17D
1.42	-0.192	-1.89	0.06497	0.255671	3.56	0.06497	0	ILMN_2188247	112744	IL17F
6.7	-0.4	-1.83	0.07274	0.271704	3.36	0.07274	0	ILMN_1728724	23765	IL17RA
4.9	0.999	2.02	0.04853	0.217044	4.09	0.04853	0	ILMN_1767523	55540	IL17RB
2.3	0.332	2.46	0.01743	0.122326	6.06	0.01743	0	NA	NA	NA
4.65	0.145	0.67	0.50344	0.742331	0.45	0.50344	0	ILMN_2369919	84818	IL17RC
6.48	-0.112	-0.6	0.5484	0.774446	0.37	0.5484	0	ILMN_1798790	84818	IL17RC
1.79	0.018	0.23	0.82014	0.924591	0.05	0.82014	0	NA	NA	NA
3.16	-0.502	-3.82	0.00037	0.012937	14.63	0.00037	-1	NA	NA	NA
2.43	0.389	2.82	0.00686	0.071478	7.97	0.00686	0	ILMN_1666226	84818	IL17RC
2.13	0.647	2.19	0.03316	0.176341	4.81	0.03316	0	ILMN_1728663	54756	IL17RD
9.8	0.199	1.52	0.13587	0.378623	2.3	0.13587	0	ILMN_2407851	54756	IL17RD
1.24	0.161	1.84	0.0721	0.27032	3.38	0.0721	0	ILMN_2294542	54756	IL17RD
2.55	-0.162	-1.02	0.31078	0.588512	1.05	0.31078	0	ILMN_1689718	132014	IL17RE
3.46	0.092	0.32	0.74864	0.889317	0.1	0.74864	0	ILMN_2409876	132014	IL17RE
1.36	-0.151	-1.82	0.07434	0.274953	3.33	0.07434	0	ILMN_1752089	132014	IL17RE
2.49	-0.697	-3.3	0.00183	0.033943	10.87	0.00183	-1	ILMN_1722282	400935	IL17REL
12.8	-0.007	-0.08	0.93379	0.974756	0.01	0.93379	0	ILMN_1778457	3606	IL18
2.5	-0.235	-1.7	0.09484	0.312259	2.9	0.09484	0	ILMN_1654402	10068	IL18BP
1.68	0.11	0.87	0.38713	0.655385	0.76	0.38713	0	ILMN_2253759	10068	IL18BP
9.12	-0.424	-1.51	0.13633	0.379471	2.29	0.13633	0	ILMN_2334296	10068	IL18BP
1.61	-0.312	-3.65	0.00064	0.01819	13.3	0.00064	-1	NA	NA	NA
2.94	0.091	0.56	0.57711	0.793232	0.32	0.57711	0	ILMN_1653575	10068	IL18BP
7.96	-0.455	-1.97	0.05419	0.231569	3.89	0.05419	0	ILMN_1781700	8809	IL18R1
7.91	-0.743	-1.97	0.05444	0.231957	3.88	0.05444	0	ILMN_1721762	8807	IL18RAP
3.74	0.317	0.61	0.54753	0.773808	0.37	0.54753	0	ILMN_1799575	29949	IL19
4.16	0.222	0.72	0.47446	0.722426	0.52	0.47446	0	ILMN_1682592	29949	IL19
7.69	-0.041	-0.12	0.90613	0.963836	0.01	0.90613	0	ILMN_1658483	3552	IL1A
10.29	-0.477	-1.38	0.17245	0.431374	1.92	0.17245	0	ILMN_1775501	3553	IL1B
1.1	0.052	0.75	0.45865	0.711115	0.56	0.45865	0	ILMN_1790556	84639	IL1F10
1.45	-0.091	-0.66	0.51113	0.74812	0.44	0.51113	0	ILMN_2359733	84639	IL1F10
1.72	0.149	1.57	0.12316	0.35933	2.46	0.12316	0	ILMN_1759141	26525	IL36RN
2.96	-1.18	-2.62	0.01156	0.09675	6.89	0.01156	0	ILMN_1804901	26525	IL36RN
1.39	-0.031	-0.46	0.64886	0.835016	0.21	0.64886	0	ILMN_1704000	27179	IL36A
1.94	0.356	4.04	0.00019	0.008618	16.32	0.00019	1	ILMN_1718275	27178	IL37
5.14	-0.337	-1.4	0.16927	0.426825	1.95	0.16927	0	ILMN_1697710	27178	IL37
1.1	0.01	0.07	0.94612	0.980121	0	0.94612	0	ILMN_2353936	27178	IL37
1.09	0.048	0.42	0.67576	0.849295	0.18	0.67576	0	ILMN_1799519	27177	IL36B
2.04	-0.109	-1.03	0.30758	0.585105	1.06	0.30758	0	ILMN_1761927	27177	IL36B
1.2	0.025	0.27	0.79159	0.910776	0.07	0.79159	0	ILMN_1754002	27177	IL36B
2.3	0.2	0.74	0.46413	0.714486	0.54	0.46413	0	ILMN_2158713	56300	IL36G
9.32	0.232	1.43	0.16022	0.414196	2.03	0.16022	0	ILMN_1810584	3554	IL1R1
5.03	0.043	0.11	0.91631	0.967693	0.01	0.91631	0	ILMN_1758371	7850	IL1R2
11.15	-0.137	-0.54	0.58883	0.800511	0.3	0.58883	0	ILMN_1772131	7850	IL1R2
6.35	0.781	1.45	0.15364	0.404958	2.1	0.15364	0	ILMN_2251766	7850	IL1R2
5.89	-0.213	-0.32	0.74994	0.890164	0.1	0.74994	0	ILMN_2357062	3556	IL1RAP
1.64	0.209	1.22	0.22947	0.502681	1.48	0.22947	0	ILMN_1793870	3556	IL1RAP
6.24	-0.01	-0.03	0.97702	0.991876	0	0.97702	0	ILMN_1686884	3556	IL1RAP
2.07	0.054	0.38	0.70361	0.864772	0.15	0.70361	0	NA	NA	NA
1.98	0.153	0.9	0.37354	0.643628	0.81	0.37354	0	ILMN_1767413	26280	IL1RAPL2
3.34	-0.76	-1.72	0.09164	0.30711	2.96	0.09164	0	ILMN_1697444	9173	IL1RL1
1.27	-0.024	-0.27	0.7873	0.908583	0.07	0.7873	0	NA	NA	NA
10.72	-0.644	-1.79	0.08001	0.285513	3.2	0.08001	0	ILMN_2242900	9173	IL1RL1
11.28	-0.52	-1.36	0.1788	0.438462	1.86	0.1788	0	ILMN_2313672	9173	IL1RL1
4.34	0.306	1.18	0.24456	0.519566	1.39	0.24456	0	ILMN_1762810	8808	IL1RL2
2.34	-0.121	-0.91	0.36968	0.640724	0.82	0.36968	0	ILMN_1806249	3557	IL1RN
3.89	-1.222	-2.64	0.01123	0.095017	6.94	0.01123	0	ILMN_1689734	3557	IL1RN
6.47	-0.97	-2.74	0.00853	0.080719	7.51	0.00853	0	ILMN_1774874	3557	IL1RN
1.51	-0.071	-0.93	0.35834	0.631582	0.86	0.35834	0	ILMN_1704321	3558	IL2
4.99	1.032	3.18	0.00255	0.040908	10.12	0.00255	1	ILMN_1695107	53832	IL20RA
5.15	-0.099	-0.24	0.81224	0.920205	0.06	0.81224	0	ILMN_1765668	53833	IL20RB
1.51	-0.145	-1.71	0.09277	0.309046	2.94	0.09277	0	ILMN_1772674	59067	IL21
4.77	-0.415	-1.58	0.12098	0.356178	2.49	0.12098	0	ILMN_1798204	50615	IL21R
3.39	-0.113	-0.95	0.34455	0.619279	0.91	0.34455	0	ILMN_1786609	50615	IL21R
2.5	0.118	0.82	0.4156	0.679377	0.67	0.4156	0	ILMN_1661687	50615	IL21R
1.43	0.038	0.42	0.67868	0.851015	0.17	0.67868	0	ILMN_1722209	50615	IL21R
1.39	-0.046	-0.65	0.52016	0.753811	0.42	0.52016	0	ILMN_1735208	50616	IL22
1.35	0.004	0.07	0.94563	0.979947	0	0.94563	0	ILMN_2100046	50616	IL22
2.67	0.232	1.98	0.05374	0.230475	3.91	0.05374	0	ILMN_1666175	58985	IL22RA1
1.82	0.242	1.34	0.18655	0.449044	1.79	0.18655	0	ILMN_1653324	116379	IL22RA2
3.54	0.106	0.86	0.39315	0.660545	0.74	0.39315	0	ILMN_2307721	116379	IL22RA2
1.07	0.036	0.27	0.78942	0.909802	0.07	0.78942	0	ILMN_1805385	116379	IL22RA2
2.68	-0.22	-0.89	0.38034	0.649253	0.78	0.38034	0	ILMN_1715603	51561	IL23A
1.08	-0.07	-1.17	0.24628	0.521532	1.38	0.24628	0	ILMN_1734937	149233	IL23R
1.29	0.055	0.87	0.38784	0.655895	0.76	0.38784	0	ILMN_2223663	149233	IL23R
1.38	-0.09	-1.11	0.27058	0.547834	1.24	0.27058	0	ILMN_2407799	11009	IL24
1.47	0.336	1.68	0.0993	0.320537	2.82	0.0993	0	ILMN_1774685	11009	IL24
1.66	0.173	1.82	0.07493	0.276256	3.31	0.07493	0	ILMN_1725814	11009	IL24
2.94	-0.244	-2.09	0.0414	0.199373	4.39	0.0414	0	ILMN_1720243	64806	IL25
1.44	-0.03	-0.34	0.73618	0.882456	0.11	0.73618	0	ILMN_2401883	64806	IL25
2.2	-0.157	-1.21	0.23085	0.50427	1.47	0.23085	0	ILMN_2401884	64806	IL25
1.58	0.158	1.27	0.21059	0.479961	1.61	0.21059	0	ILMN_2123182	55801	IL26
2	-0.132	-0.57	0.57196	0.789946	0.32	0.57196	0	ILMN_1753758	246778	IL27
7.17	-0.259	-1.15	0.25723	0.533368	1.31	0.25723	0	ILMN_1688152	9466	IL27RA
1.42	-0.324	-2.69	0.00979	0.087667	7.23	0.00979	0	ILMN_1662302	282616	IFNL2
4.15	0.657	0.87	0.38596	0.654442	0.77	0.38596	0	ILMN_1768900	282617	IFNL3
3.76	0.069	0.3	0.76744	0.899183	0.09	0.76744	0	ILMN_2405324	163702	IFNLR1
1.89	-0.008	-0.07	0.94529	0.979884	0	0.94529	0	ILMN_1680805	163702	IFNLR1
2.23	0.329	2.39	0.02056	0.134432	5.73	0.02056	0	ILMN_2149624	282618	IFNL1
1.59	-0.085	-1.02	0.31369	0.591337	1.04	0.31369	0	ILMN_1684570	282618	IFNL1
5.49	0.311	1.12	0.26941	0.54663	1.25	0.26941	0	ILMN_1683774	3559	IL2RA
2.42	0.045	0.28	0.77761	0.90379	0.08	0.77761	0	ILMN_2108699	3559	IL2RA
10.37	0.144	0.37	0.71361	0.87066	0.14	0.71361	0	ILMN_1684349	3560	IL2RB
2.88	-0.77	-2.3	0.02546	0.152042	5.31	0.02546	0	ILMN_1794386	3561	IL2RG
1.33	0.157	1.82	0.07497	0.276296	3.31	0.07497	0	ILMN_2201866	386653	IL31
1.99	-0.234	-2.72	0.00902	0.083579	7.4	0.00902	0	ILMN_1667575	133396	IL31RA
7.12	-0.183	-0.8	0.42745	0.68848	0.64	0.42745	0	ILMN_2368530	9235	IL32
6.51	-0.201	-1.04	0.30572	0.583435	1.07	0.30572	0	ILMN_1778010	9235	IL32
7.72	0.396	1.71	0.0938	0.310569	2.92	0.0938	0	ILMN_1809099	90865	IL33
1.42	0.054	0.61	0.54372	0.771056	0.37	0.54372	0	ILMN_2052924	90865	IL33
2.65	0.137	0.7	0.48455	0.72984	0.5	0.48455	0	ILMN_1713686	146433	IL34
4	-0.286	-1.99	0.052	0.225976	3.97	0.052	0	ILMN_1747344	3563	IL3RA
1.19	0.026	0.34	0.73846	0.883921	0.11	0.73846	0	ILMN_1669174	3565	IL4
1.84	0.295	2.4	0.02012	0.132929	5.77	0.02012	0	ILMN_2389080	3565	IL4
6.1	-0.965	-3.25	0.00212	0.036985	10.53	0.00212	-1	ILMN_1659960	259307	IL4I1
1.27	-0.158	-2.29	0.02658	0.155718	5.23	0.02658	0	ILMN_1797631	259307	IL4I1
1.91	-0.272	-1.9	0.0636	0.252244	3.6	0.0636	0	ILMN_1691881	3566	IL4R
8.55	-0.225	-1.42	0.163	0.418195	2.01	0.163	0	ILMN_1652185	3566	IL4R
1.5	0.142	1.44	0.15605	0.40813	2.08	0.15605	0	ILMN_2207190	3567	IL5
2.44	-0.097	-0.68	0.49961	0.739788	0.46	0.49961	0	ILMN_1709300	3567	IL5
4.43	-0.297	-2.65	0.01094	0.093671	7	0.01094	0	ILMN_1756455	3568	IL5RA
2.41	-0.202	-1.3	0.19961	0.466881	1.69	0.19961	0	ILMN_2327812	3568	IL5RA
5.29	-0.524	-1.98	0.05281	0.22814	3.94	0.05281	0	ILMN_1699651	3569	IL6
4.85	-0.202	-0.71	0.48333	0.729142	0.5	0.48333	0	ILMN_1696394	3570	IL6R
4.68	0.072	0.22	0.82455	0.926401	0.05	0.82455	0	ILMN_1754753	3570	IL6R
6.02	0.585	2.08	0.04318	0.20411	4.31	0.04318	0	ILMN_1746604	3572	IL6ST
6.97	0.444	2.41	0.01969	0.131444	5.82	0.01969	0	ILMN_1797861	3572	IL6ST
1.03	-0.07	-0.97	0.33649	0.611549	0.94	0.33649	0	ILMN_2059744	3574	IL7
3.93	0.469	1.74	0.08889	0.302363	3.01	0.08889	0	ILMN_1705769	3574	IL7
6.89	-0.665	-1.79	0.07949	0.284734	3.21	0.07949	0	ILMN_2342579	3575	IL7R
8.15	-0.591	-1.79	0.08037	0.286229	3.19	0.08037	0	NA	NA	NA
8.97	-0.625	-1.73	0.08973	0.304068	3	0.08973	0	ILMN_2184373	3576	CXCL8
7.58	-0.597	-1.69	0.09729	0.316558	2.86	0.09729	0	ILMN_1666733	3576	CXCL8
5.79	-0.886	-1.64	0.10796	0.334753	2.68	0.10796	0	ILMN_1680397	3579	CXCR2
4.19	-1.265	-2.52	0.01518	0.113141	6.33	0.01518	0	ILMN_1691507	3580	CXCR2P1
1.67	-0.01	-0.11	0.91613	0.967568	0.01	0.91613	0	ILMN_2151676	3578	IL9
2.14	-0.237	-1.5	0.14125	0.386972	2.24	0.14125	0	ILMN_1653704	3578	IL9
1.44	-0.204	-1.91	0.06262	0.249956	3.63	0.06262	0	NA	NA	NA
5.05	1.414	3.03	0.00387	0.051733	9.2	0.00387	0	ILMN_2043079	286676	ILDR1
3.25	-0.821	-3.95	0.00025	0.010258	15.57	0.00025	-1	ILMN_1814703	387597	ILDR2
10.47	0.132	2.11	0.03972	0.194874	4.46	0.03972	0	ILMN_1745172	3608	ILF2
8.71	-0.04	-0.46	0.6491	0.835065	0.21	0.6491	0	ILMN_1698463	3609	ILF3
4.99	0.315	2.45	0.01804	0.124997	5.99	0.01804	0	ILMN_1789018	3609	ILF3
7.72	0.174	1.83	0.07264	0.271493	3.37	0.07264	0	ILMN_1669584	3609	ILF3
1.39	0.102	1	0.32372	0.600291	0.99	0.32372	0	ILMN_1732827	3611	ILK
11.66	0.13	1	0.32379	0.600322	0.99	0.32379	0	ILMN_2364376	3611	ILK
8.06	0.481	2.94	0.00496	0.05977	8.66	0.00496	0	ILMN_2358980	3611	ILK
7.51	-0.011	-0.11	0.91651	0.967747	0.01	0.91651	0	ILMN_1684647	80895	ILKAP
2.03	0.547	4.8	2e-05	0.001874	23.06	2e-05	1	NA	NA	NA
8.73	0.26	2.23	0.0303	0.168055	4.98	0.0303	0	ILMN_1759419	10994	ILVBL
9.67	0.073	0.66	0.51493	0.750411	0.43	0.51493	0	ILMN_1769451	10994	ILVBL
3.06	0.265	1.92	0.06038	0.245005	3.7	0.06038	0	ILMN_1671355	387254	SLC7A5P2
3.59	0.257	1.3	0.19812	0.465011	1.7	0.19812	0	ILMN_1788665	387254	SLC7A5P2
13.95	0.079	2.05	0.04553	0.209634	4.21	0.04553	0	ILMN_2234515	387254	SLC7A5P2
7.42	-0.094	-1.04	0.30328	0.58068	1.08	0.30328	0	ILMN_1809292	83943	IMMP2L
9.34	0.232	3.97	0.00024	0.009751	15.76	0.00024	1	ILMN_1782579	10989	IMMT
10.79	-0.076	-0.82	0.41569	0.67947	0.67	0.41569	0	ILMN_1733696	55272	IMP3
10.14	0.053	0.75	0.45869	0.711115	0.56	0.45869	0	ILMN_2156982	92856	IMP4
3.26	0.106	0.84	0.4028	0.668647	0.71	0.4028	0	ILMN_1744094	162540	SPPL2C
7.59	0.221	1.95	0.05752	0.238514	3.78	0.05752	0	ILMN_1758811	3612	IMPA1
10.92	0.04	0.23	0.82071	0.924608	0.05	0.82071	0	ILMN_2094061	3613	IMPA2
4.31	-0.424	-1.95	0.05736	0.23828	3.79	0.05736	0	ILMN_2043845	55364	IMPACT
2.45	-0.144	-1	0.32405	0.600567	0.99	0.32405	0	ILMN_1668432	55364	IMPACT
8.28	0.206	2.22	0.03138	0.17164	4.91	0.03138	0	ILMN_1696311	54928	IMPAD1
9.21	-0.463	-3.33	0.00167	0.03248	11.07	0.00167	-1	ILMN_1676515	3614	IMPDH1
2.71	0.003	0.02	0.98338	0.994472	0	0.98338	0	ILMN_2388363	3614	IMPDH1
1.82	0.023	0.25	0.80202	0.915176	0.06	0.80202	0	NA	NA	NA
9.96	-0.014	-0.21	0.83804	0.932738	0.04	0.83804	0	ILMN_1705737	3615	IMPDH2
1.34	-0.162	-2.24	0.02951	0.165309	5.03	0.02951	0	ILMN_2226973	3617	IMPG1
1.18	0.111	1.8	0.07858	0.283164	3.23	0.07858	0	ILMN_1722369	3617	IMPG1
3.4	-0.233	-1.97	0.05436	0.23186	3.89	0.05436	0	ILMN_1679690	50939	IMPG2
2.03	-0.071	-0.48	0.63561	0.827227	0.23	0.63561	0	ILMN_1673704	9118	INA
4.58	0.121	1.16	0.25356	0.529776	1.33	0.25356	0	ILMN_1747318	10207	PATJ
6.08	0.012	0.07	0.94583	0.980042	0	0.94583	0	NA	NA	NA
2.2	0.139	1.27	0.20891	0.477787	1.62	0.20891	0	NA	NA	NA
2.85	0.148	0.84	0.40305	0.66881	0.71	0.40305	0	ILMN_1773312	10207	PATJ
3.65	0.036	0.19	0.85389	0.93987	0.03	0.85389	0	ILMN_1704380	388324	INCA1
3.04	-0.467	-4.34	7e-05	0.004961	18.82	7e-05	-1	ILMN_1698171	3619	INCENP
4.84	-0.285	-2.27	0.02773	0.159694	5.15	0.02773	0	ILMN_2355738	3619	INCENP
7.08	0.964	2.46	0.01758	0.122858	6.04	0.01758	0	ILMN_1656310	3620	IDO1
1.26	-0.187	-3	0.00419	0.054084	9.03	0.00419	0	ILMN_1770344	8552	INE1
6.17	-0.023	-0.2	0.84161	0.934023	0.04	0.84161	0	ILMN_1729596	64423	INF2
8.22	-0.394	-3.27	0.00195	0.035085	10.72	0.00195	-1	ILMN_1727248	64423	INF2
2.82	-0.351	-0.93	0.3594	0.632603	0.86	0.3594	0	ILMN_1730817	3621	ING1
9.5	-0.343	-1.19	0.2394	0.5139	1.42	0.2394	0	ILMN_1662243	3621	ING1
2.77	0.285	1.69	0.09661	0.315247	2.87	0.09661	0	ILMN_1655537	3621	ING1
1.32	0.072	0.8	0.42983	0.690442	0.63	0.42983	0	ILMN_1735022	3621	ING1
7.46	0.193	2.02	0.04866	0.217376	4.09	0.04866	0	ILMN_2085722	3622	ING2
7.19	0.1	0.95	0.34551	0.62012	0.91	0.34551	0	ILMN_1671265	3622	ING2
5.68	0.028	0.21	0.83624	0.931769	0.04	0.83624	0	ILMN_2381603	54556	ING3
1.12	-0.001	-0.01	0.98944	0.996792	0	0.98944	0	ILMN_1683666	54556	ING3
2.34	0.4	2.55	0.01402	0.108243	6.49	0.01402	0	ILMN_1783170	54556	ING3
8.18	-0.118	-1.41	0.16431	0.41996	1.99	0.16431	0	ILMN_2237746	54556	ING3
4.14	0.567	3.99	0.00022	0.009304	15.94	0.00022	1	NA	NA	NA
6.88	-0.212	-1.92	0.06021	0.244607	3.7	0.06021	0	ILMN_1809141	51147	ING4
1.69	0.018	0.23	0.8227	0.925669	0.05	0.8227	0	NA	NA	NA
3.95	0.115	0.68	0.50054	0.740359	0.46	0.50054	0	ILMN_2292748	84289	ING5
2.78	0.887	5.35	0	0.000646	28.57	0	1	ILMN_1755911	84289	ING5
1.22	0.031	0.37	0.71268	0.870118	0.14	0.71268	0	ILMN_2404374	84289	ING5
2.31	-0.045	-0.41	0.68407	0.853706	0.17	0.68407	0	ILMN_2196287	27160	INGX
7.67	-0.463	-1.42	0.16225	0.417298	2.01	0.16225	0	ILMN_1756443	3623	INHA
1.84	-0.034	-0.28	0.77701	0.903443	0.08	0.77701	0	ILMN_1719547	3624	INHBA
7.63	0.017	0.07	0.946	0.98008	0	0.946	0	ILMN_1685714	3625	INHBB
1.2	-0.014	-0.22	0.82341	0.92596	0.05	0.82341	0	ILMN_1765986	3626	INHBC
2.05	0.233	1.53	0.13248	0.37365	2.34	0.13248	0	ILMN_1811767	83729	INHBE
7.07	-0.104	-0.3	0.76367	0.897447	0.09	0.76367	0	ILMN_1781149	11185	INMT
4.47	0.162	1.81	0.07696	0.279963	3.26	0.07696	0	ILMN_1799387	54617	INO80
7.39	0.016	0.27	0.79212	0.910868	0.07	0.79212	0	ILMN_1678362	54617	INO80
6.14	-0.195	-1.69	0.09646	0.315059	2.87	0.09646	0	ILMN_1779040	83444	INO80B
8.07	-0.105	-1	0.32399	0.600487	0.99	0.32399	0	ILMN_1730294	125476	INO80C
7.57	0.034	0.37	0.71527	0.871739	0.13	0.71527	0	ILMN_1724406	283899	INO80E
8.85	0.145	1.94	0.05842	0.240799	3.76	0.05842	0	ILMN_1667239	3628	INPP1
4.48	-0.131	-1.29	0.20252	0.470065	1.67	0.20252	0	ILMN_1652647	3631	INPP4A
2.81	0.262	1.46	0.15095	0.401351	2.13	0.15095	0	ILMN_1655283	3631	INPP4A
7.79	0.132	0.72	0.4777	0.725252	0.51	0.4777	0	ILMN_2198878	8821	INPP4B
9.05	0.438	3.16	0.00268	0.042124	10.01	0.00268	1	ILMN_1664608	3632	INPP5A
2.11	-0.159	-0.87	0.38781	0.655895	0.76	0.38781	0	NA	NA	NA
3.59	-0.496	-3.57	0.00081	0.021063	12.74	0.00081	-1	NA	NA	NA
7.6	0.083	0.54	0.5928	0.80296	0.29	0.5928	0	ILMN_1810116	3633	INPP5B
7.01	-0.275	-1.23	0.224	0.496035	1.52	0.224	0	ILMN_1744212	3635	INPP5D
7.12	-0.044	-0.22	0.82928	0.92886	0.05	0.82928	0	ILMN_1811301	56623	INPP5E
1.78	0.247	2.25	0.02874	0.162821	5.08	0.02874	0	ILMN_1779917	22876	INPP5F
2.88	-0.226	-1.59	0.11805	0.350946	2.53	0.11805	0	ILMN_1811718	22876	INPP5F
5.86	-0.202	-2.46	0.01762	0.123104	6.03	0.01762	0	ILMN_1813650	22876	INPP5F
10.29	-0.215	-1.77	0.08261	0.29022	3.14	0.08261	0	ILMN_1728426	3636	INPPL1
3.24	-0.615	-3.86	0.00033	0.012022	14.93	0.00033	-1	ILMN_1666966	3630	INS
1.9	0.022	0.19	0.85074	0.93854	0.04	0.85074	0	ILMN_1756070	387755	INSC
2.67	-0.149	-0.64	0.52723	0.759235	0.41	0.52723	0	ILMN_2340643	387755	INSC
9.07	0.058	0.26	0.79511	0.912222	0.07	0.79511	0	ILMN_1793474	3638	INSIG1
4.27	0.282	0.76	0.44996	0.705273	0.58	0.44996	0	ILMN_1686989	3638	INSIG1
9.22	-0.08	-0.83	0.41064	0.67519	0.69	0.41064	0	ILMN_1676629	51141	INSIG2
5.76	-1.691	-3.59	0.00077	0.020201	12.89	0.00077	-1	ILMN_2250521	3481 /// 723961	IGF2 /// INS-IGF2
2.05	-0.869	-3.04	0.00379	0.051146	9.24	0.00379	0	ILMN_2226271	3640	INSL3
2.78	0.056	0.08	0.9402	0.977937	0.01	0.9402	0	ILMN_1720540	3641	INSL4
2.46	-0.125	-0.99	0.32866	0.604627	0.97	0.32866	0	ILMN_2060578	10022	INSL5
1.75	0.267	1.1	0.2752	0.552259	1.22	0.2752	0	ILMN_2081673	11172	INSL6
1.68	0.145	0.75	0.45755	0.710596	0.56	0.45755	0	ILMN_1724254	11172	INSL6
4.8	-0.557	-5.35	0	0.000641	28.61	0	-1	ILMN_1797668	3642	INSM1
1.27	0.123	1.79	0.07915	0.284114	3.22	0.07915	0	ILMN_1795388	84684	INSM2
4.11	-0.107	-0.65	0.51858	0.752549	0.42	0.51858	0	ILMN_1670918	3643	INSR
1.87	0.088	0.75	0.45657	0.709973	0.56	0.45657	0	ILMN_1715374	3645	INSRR
6.95	-0.189	-1.76	0.08514	0.29497	3.09	0.08514	0	ILMN_1793854	26173	INTS1
8.49	-0.051	-0.62	0.53707	0.766314	0.39	0.53707	0	ILMN_2317463	26173	INTS1
9.05	0.047	0.81	0.4201	0.682184	0.66	0.4201	0	ILMN_1679483	55174	INTS10
8.51	0.006	0.06	0.9494	0.98107	0	0.9494	0	ILMN_1725169	57117	INTS12
6.74	0.141	1.73	0.08991	0.304389	2.99	0.08991	0	ILMN_1686553	57508	INTS2
10.03	0.069	0.73	0.46762	0.717404	0.54	0.46762	0	ILMN_1756086	65123	INTS3
5.13	0.476	3.09	0.00334	0.047759	9.52	0.00334	1	ILMN_1676233	92105 /// 285905 /// 644619	INTS4 /// INTS4P1 /// INTS4P2
4.38	0.386	2.72	0.00896	0.083157	7.41	0.00896	0	ILMN_1653738	92105 /// 285905 /// 644619	INTS4 /// INTS4P1 /// INTS4P2
7.96	-0.038	-0.67	0.50707	0.744682	0.45	0.50707	0	ILMN_1660844	92105	INTS4
7.44	-0.282	-3.18	0.00255	0.040949	10.12	0.00255	-1	ILMN_1796968	80789	INTS5
9.12	-0.093	-1.58	0.12017	0.354888	2.5	0.12017	0	ILMN_1655557	26512	INTS6
3.15	0.113	0.67	0.50843	0.745954	0.44	0.50843	0	ILMN_2312304	26512	INTS6
5.31	0.25	3.22	0.00229	0.038665	10.35	0.00229	1	ILMN_1718354	25896	INTS7
7.06	0.257	2.95	0.0048	0.058703	8.73	0.0048	0	ILMN_1759084	55656	INTS8
8.61	-0.109	-2.14	0.03737	0.188396	4.58	0.03737	0	ILMN_1777118	55756	INTS9
6.13	0.303	1.8	0.07873	0.283414	3.22	0.07873	0	ILMN_2183728	27152	INTU
5.13	0.147	0.85	0.3983	0.664515	0.73	0.3983	0	ILMN_1716564	27152	INTU
4.32	-0.02	-0.12	0.90774	0.964516	0.01	0.90774	0	ILMN_1763137	27130	INVS
7.47	0.142	1.36	0.18045	0.440585	1.85	0.18045	0	ILMN_2360184	27130	INVS
3.9	0.114	0.89	0.37889	0.64773	0.79	0.37889	0	ILMN_1683766	27130	INVS
3.91	-0.016	-0.14	0.89266	0.95829	0.02	0.89266	0	ILMN_1656434	9807	IP6K1
9.42	-0.124	-1.74	0.08765	0.300182	3.04	0.08765	0	ILMN_2392286	9807	IP6K1
9.28	-0.042	-0.69	0.49609	0.737676	0.47	0.49609	0	ILMN_1700231	9807	IP6K1
