A	Coef	t	p.value	p.value.adj	F	F.p.value	PEvsC	Genes.PROBEID	Genes.ENTREZID	Genes.SYMBOL
1.68	0.078	0.92	0.36354	0.827821	0.84	0.36354	0	NA	NA	NA
2.01	-0.041	-0.42	0.67358	0.940242	0.18	0.67358	0	NA	NA	NA
1.42	-0.051	-0.74	0.46478	0.874607	0.54	0.46478	0	NA	NA	NA
4.79	-0.402	-2.14	0.03665	0.383254	4.56	0.03665	0	ILMN_1657932	4588	MUC6
1.66	0	0	0.99686	0.999631	0	0.99686	0	ILMN_1780630	390110	ACCSL
2.74	0.143	0.84	0.4042	0.849439	0.71	0.4042	0	NA	NA	NA
6.64	-0.203	-1.7	0.0945	0.558634	2.88	0.0945	0	ILMN_1759563	56675	NRIP3
2.01	0.032	0.29	0.77475	0.962352	0.08	0.77475	0	NA	NA	NA
5.9	0.148	1.19	0.23997	0.747635	1.41	0.23997	0	ILMN_1660305	201626	PDE12
1.32	0.017	0.25	0.80277	0.968567	0.06	0.80277	0	NA	NA	NA
1.78	0.088	0.81	0.42219	0.857501	0.65	0.42219	0	ILMN_1770905	53358	SHC3
5.96	0.051	0.36	0.7197	0.950535	0.13	0.7197	0	ILMN_1741171	83877	TM2D2
8.92	0.448	4.59	2e-05	0.005746	21.05	2e-05	1	ILMN_1726320	3783	KCNN4
2.05	0.097	0.75	0.45807	0.871642	0.56	0.45807	0	ILMN_1728496	143425	SYT9
1.31	0.013	0.17	0.86609	0.980069	0.03	0.86609	0	ILMN_1674447	646960	PRSS56
7.7	-0.025	-0.2	0.84018	0.975736	0.04	0.84018	0	ILMN_1787251	23002	DAAM1
4.28	-0.266	-1.31	0.19633	0.709614	1.71	0.19633	0	ILMN_1725889	2334	AFF2
1.86	0.178	1.71	0.09272	0.555032	2.92	0.09272	0	NA	NA	NA
5.48	-0.668	-3.22	0.00206	0.082741	10.36	0.00206	0	ILMN_1805652	55844	PPP2R2D
2.53	0.247	1.67	0.1005	0.570518	2.78	0.1005	0	ILMN_1671718	389558	FAM180A
2.92	0.127	0.54	0.58849	0.917911	0.3	0.58849	0	ILMN_1698417	8353	HIST1H3E
4.41	0.03	0.1	0.91765	0.989036	0.01	0.91765	0	ILMN_1683178	3717	JAK2
1.64	-0.055	-0.71	0.48319	0.88202	0.5	0.48319	0	NA	NA	NA
1.56	0.038	0.41	0.68412	0.942217	0.17	0.68412	0	ILMN_1698584	83755	KRTAP4-12
2.35	-0.098	-0.79	0.4305	0.861733	0.63	0.4305	0	ILMN_1807745	2998	GYS2
2.12	0.019	0.14	0.8877	0.983367	0.02	0.8877	0	NA	NA	NA
1.32	0.046	0.56	0.57746	0.914388	0.31	0.57746	0	NA	NA	NA
2.22	0.019	0.14	0.8919	0.983967	0.02	0.8919	0	ILMN_1761093	27087	B3GAT1
2.12	0.082	0.56	0.57805	0.914621	0.31	0.57805	0	NA	NA	NA
1.83	-0.026	-0.25	0.80604	0.969632	0.06	0.80604	0	NA	NA	NA
4.48	-0.173	-0.82	0.41353	0.852897	0.68	0.41353	0	ILMN_1745513	27349	MCAT
1.49	0.129	1.63	0.10736	0.581365	2.67	0.10736	0	ILMN_1810657	6812	STXBP1
1.58	0.034	0.34	0.73658	0.95487	0.11	0.73658	0	ILMN_1730379	7173	TPO
3.4	-0.332	-1.17	0.2457	0.752146	1.37	0.2457	0	NA	NA	NA
1.37	0.02	0.28	0.77865	0.962547	0.08	0.77865	0	NA	NA	NA
6.5	-0.008	-0.06	0.95123	0.993798	0	0.95123	0	ILMN_1699525	6717	SRI
7.1	-0.328	-2.36	0.02161	0.301701	5.56	0.02161	0	ILMN_1660345	51335	NGRN
1.81	-0.02	-0.16	0.87347	0.981182	0.03	0.87347	0	ILMN_1654677	144715	RAD9B
8.31	-0.219	-1.94	0.05736	0.464649	3.75	0.05736	0	ILMN_1686099	53349	ZFYVE1
1.9	-0.007	-0.07	0.94388	0.992573	0	0.94388	0	ILMN_1790659	26354	GNL3
1.51	-0.064	-0.77	0.44288	0.866227	0.6	0.44288	0	NA	NA	NA
1.74	-0.011	-0.11	0.91304	0.988319	0.01	0.91304	0	NA	NA	NA
1.44	-0.071	-1.01	0.31634	0.804377	1.02	0.31634	0	NA	NA	NA
1.6	0.035	0.47	0.63741	0.93224	0.22	0.63741	0	NA	NA	NA
1.33	0.007	0.1	0.92292	0.989699	0.01	0.92292	0	NA	NA	NA
3.04	0.045	0.15	0.88501	0.983367	0.02	0.88501	0	ILMN_1811068	26256	CABYR
2.92	-0.1	-0.44	0.65961	0.937028	0.2	0.65961	0	ILMN_1686414	79882	ZC3H14
1.57	0.01	0.12	0.90708	0.986981	0.01	0.90708	0	NA	NA	NA
2.54	-0.069	-0.3	0.7633	0.960359	0.09	0.7633	0	ILMN_1732182	93611	FBXO44
2.01	0.031	0.3	0.76609	0.960397	0.09	0.76609	0	NA	NA	NA
3.17	-0.008	-0.04	0.97112	0.997478	0	0.97112	0	NA	NA	NA
11.1	0.134	2.43	0.01824	0.278785	5.88	0.01824	0	ILMN_1734231	1650	DDOST
1.88	-0.061	-0.5	0.62136	0.927341	0.25	0.62136	0	NA	NA	NA
6.95	0.142	1.56	0.12362	0.613065	2.44	0.12362	0	ILMN_1759549	23380	SRGAP2
9.3	0.087	0.44	0.6586	0.936547	0.2	0.6586	0	ILMN_1657094	116228	COX20
1.69	-0.096	-0.87	0.38816	0.84103	0.76	0.38816	0	ILMN_1695443	80122	MAP3K19
1.7	0.001	0.02	0.9865	0.998606	0	0.9865	0	NA	NA	NA
2.13	-0.046	-0.42	0.67414	0.940325	0.18	0.67414	0	ILMN_1803650	4610	MYCL
9.45	0.025	0.25	0.80703	0.969856	0.06	0.80703	0	ILMN_1662130	9883 /// 100101267	POM121 /// POM121C
1.41	-0.09	-1.33	0.18927	0.701776	1.76	0.18927	0	NA	NA	NA
5.17	0.27	1.94	0.05681	0.462613	3.77	0.05681	0	ILMN_1684402	134957	STXBP5
1.53	0.04	0.48	0.63146	0.930739	0.23	0.63146	0	NA	NA	NA
1.82	-0.035	-0.37	0.71128	0.948677	0.14	0.71128	0	NA	NA	NA
10.33	-0.004	-0.05	0.96065	0.995912	0	0.96065	0	ILMN_1715637	1611	DAP
4.02	0.072	0.27	0.78453	0.96368	0.08	0.78453	0	NA	NA	NA
6.15	-0.012	-0.13	0.89976	0.985363	0.02	0.89976	0	ILMN_1690473	4793	NFKBIB
1.08	-0.024	-0.42	0.67472	0.94058	0.18	0.67472	0	NA	NA	NA
7.2	0.077	0.7	0.48824	0.884065	0.49	0.48824	0	ILMN_1707720	6510	SLC1A5
1.41	0.063	0.85	0.39904	0.846149	0.72	0.39904	0	NA	NA	NA
1.75	0.032	0.38	0.70687	0.948086	0.14	0.70687	0	ILMN_1795984	196951	FAM227B
6.9	0.231	2.36	0.02165	0.301701	5.55	0.02165	0	ILMN_1715896	10654	PMVK
1.56	0.058	0.72	0.47592	0.878474	0.51	0.47592	0	NA	NA	NA
3.4	-0.196	-0.88	0.38288	0.837771	0.77	0.38288	0	ILMN_1696845	2909	ARHGAP35
1.5	0.166	2.22	0.03043	0.353619	4.91	0.03043	0	NA	NA	NA
3.25	0.357	1.65	0.10495	0.578539	2.71	0.10495	0	ILMN_1679051	5801	PTPRR
1.62	-0.042	-0.44	0.66377	0.937463	0.19	0.66377	0	ILMN_1658806	125206	SLC5A10
7.78	0.171	1.78	0.07975	0.52648	3.17	0.07975	0	ILMN_1770339	84268	RPAIN
1.77	-0.075	-0.81	0.41926	0.855433	0.66	0.41926	0	NA	NA	NA
1.36	0.077	1.02	0.31315	0.802482	1.03	0.31315	0	ILMN_1759997	170622	COMMD6
3.51	-0.349	-2.04	0.04613	0.424919	4.14	0.04613	0	ILMN_1764617	23131	GPATCH8
1.35	0.046	0.69	0.49113	0.885296	0.48	0.49113	0	NA	NA	NA
3.11	-0.326	-1.48	0.14501	0.646067	2.18	0.14501	0	ILMN_1755758	55183	RIF1
3.71	-0.273	-1.24	0.22076	0.732892	1.53	0.22076	0	ILMN_1717524	51601	LIPT1
1.76	-0.043	-0.48	0.63524	0.931889	0.23	0.63524	0	NA	NA	NA
1.43	0.029	0.45	0.65773	0.93636	0.2	0.65773	0	NA	NA	NA
1.49	-0.037	-0.37	0.71213	0.949135	0.14	0.71213	0	NA	NA	NA
1.79	0.128	1.14	0.25994	0.764888	1.29	0.25994	0	NA	NA	NA
1.83	0.099	1.08	0.28427	0.784488	1.17	0.28427	0	NA	NA	NA
7.4	0.048	0.64	0.523	0.897151	0.41	0.523	0	ILMN_1786273	127687	C1orf122
6.35	-0.295	-2.42	0.01834	0.279525	5.87	0.01834	0	NA	NA	NA
1.37	0.007	0.07	0.94058	0.991997	0.01	0.94058	0	ILMN_1685974	84275	SLC25A33
1.15	-0.047	-0.56	0.57636	0.9142	0.32	0.57636	0	NA	NA	NA
4.45	-0.028	-0.15	0.88328	0.982976	0.02	0.88328	0	ILMN_1654421	10198	MPHOSPH9
2.04	0.083	0.44	0.66453	0.937588	0.19	0.66453	0	ILMN_1652918	54509	RHOF
5.18	0.173	1.47	0.146	0.647856	2.17	0.146	0	ILMN_1804884	128977	C22orf39
9.11	0.19	2.18	0.0334	0.368008	4.73	0.0334	0	ILMN_1810055	83986	FAM234A
2.86	-0.124	-0.65	0.51942	0.896584	0.42	0.51942	0	ILMN_1657381	166824	RASSF6
2.81	0.493	2.34	0.02258	0.307421	5.47	0.02258	0	ILMN_1664439	6872	TAF1
1.77	0.266	3.2	0.00215	0.085188	10.26	0.00215	0	ILMN_1755694	4062	LY6H
3.5	-0.608	-3.78	0.00036	0.029494	14.3	0.00036	-1	ILMN_1747192	54941	RNF125
1.42	-0.049	-0.47	0.64039	0.932267	0.22	0.64039	0	ILMN_1737359	55889 /// 342096 /// 653641 /// 653643	GOLGA6B /// GOLGA6A /// GOLGA6C /// GOLGA6D
1.77	-0.011	-0.1	0.92439	0.990051	0.01	0.92439	0	NA	NA	NA
4.79	0.24	1.49	0.14205	0.64133	2.21	0.14205	0	ILMN_1783854	8541	PPFIA3
1.38	0.007	0.09	0.9308	0.991003	0.01	0.9308	0	ILMN_1718193	91807	MYLK3
4.21	0.358	1.86	0.06809	0.495489	3.45	0.06809	0	ILMN_1716057	824	CAPN2
3.25	0.104	0.4	0.6939	0.944595	0.16	0.6939	0	ILMN_1794866	340113	LINC02120
2.75	-0.054	-0.31	0.76111	0.960175	0.09	0.76111	0	NA	NA	NA
9.2	-0.002	-0.02	0.98791	0.998606	0	0.98791	0	ILMN_1661439	10211	FLOT1
1.87	-0.119	-1.27	0.20946	0.721223	1.61	0.20946	0	NA	NA	NA
4.75	-0.375	-2.25	0.02808	0.339311	5.06	0.02808	0	ILMN_1771348	57001	SDHAF3
1.63	0.004	0.04	0.9691	0.997072	0	0.9691	0	ILMN_1666468	6091	ROBO1
4.98	0.108	0.69	0.49091	0.885229	0.48	0.49091	0	ILMN_1777058	84278 /// 84641	MFSD14C /// MFSD14B
1.29	0.007	0.08	0.93706	0.991754	0.01	0.93706	0	NA	NA	NA
1.62	0.028	0.31	0.75979	0.959971	0.09	0.75979	0	ILMN_1661078	644844	PHGR1
5.05	0.213	0.6	0.55399	0.907959	0.35	0.55399	0	ILMN_1804335	2266	FGG
1.18	-0.038	-0.52	0.6082	0.924453	0.27	0.6082	0	NA	NA	NA
2.22	-0.087	-0.4	0.68719	0.943212	0.16	0.68719	0	ILMN_1774715	120066	OR5P3
2.73	0.148	1.05	0.29917	0.79504	1.1	0.29917	0	ILMN_1685810	4775	NFATC3
1.65	-0.013	-0.14	0.88561	0.983367	0.02	0.88561	0	NA	NA	NA
2.02	0.004	0.04	0.97155	0.997478	0	0.97155	0	ILMN_1728761	2064	ERBB2
2.62	0.139	0.76	0.4503	0.86867	0.58	0.4503	0	ILMN_1831644	54089	LINC00112
1.95	0.153	1.02	0.3128	0.802381	1.04	0.3128	0	ILMN_1780082	9083 /// 442867 /// 442868	BPY2 /// BPY2B /// BPY2C
1.6	-0.204	-1.93	0.05881	0.469366	3.71	0.05881	0	NA	NA	NA
2.85	-0.208	-0.51	0.61446	0.925305	0.26	0.61446	0	ILMN_1675190	56729	RETN
1.42	-0.027	-0.31	0.76046	0.960175	0.09	0.76046	0	NA	NA	NA
1.85	-0.037	-0.31	0.75506	0.959089	0.1	0.75506	0	NA	NA	NA
1.56	-0.029	-0.35	0.72521	0.952021	0.12	0.72521	0	ILMN_1911115	284716	RIMKLA
1.97	0.311	1.83	0.07177	0.505929	3.36	0.07177	0	ILMN_1699717	84176	MYH16
5.39	-0.37	-1.33	0.18713	0.699224	1.78	0.18713	0	ILMN_1739170	116441	TM4SF18
3.11	-0.231	-1.33	0.18738	0.699529	1.78	0.18738	0	ILMN_1702979	6474	SHOX2
1.29	-0.103	-1.66	0.10209	0.573573	2.75	0.10209	0	ILMN_1702205	56143	PCDHA5
6.95	-0.27	-1.18	0.24283	0.749539	1.39	0.24283	0	ILMN_1713058	9050	PSTPIP2
1.26	0.066	0.97	0.33527	0.814295	0.94	0.33527	0	NA	NA	NA
1.27	0.011	0.17	0.86921	0.980661	0.03	0.86921	0	NA	NA	NA
1.83	-0.125	-1.02	0.31016	0.801114	1.05	0.31016	0	NA	NA	NA
2.98	-0.042	-0.17	0.86265	0.979661	0.03	0.86265	0	ILMN_1682021	866	SERPINA6
1.85	0.029	0.29	0.77523	0.962352	0.08	0.77523	0	ILMN_1734285	1789	DNMT3B
1.5	-0.141	-1.49	0.14149	0.640771	2.22	0.14149	0	NA	NA	NA
1.23	-0.068	-1.06	0.29271	0.790471	1.13	0.29271	0	ILMN_1715828	64805	P2RY12
5.65	-0.551	-2.28	0.02579	0.325147	5.22	0.02579	0	ILMN_1668559	6001	RGS10
1.3	0.08	1.17	0.2461	0.752302	1.37	0.2461	0	NA	NA	NA
2.75	-0.153	-0.98	0.3306	0.810965	0.96	0.3306	0	ILMN_1670540	4086	SMAD1
1.83	-0.117	-1.06	0.29342	0.791057	1.12	0.29342	0	ILMN_1786581	79092	CARD14
1.22	0.012	0.2	0.84084	0.975736	0.04	0.84084	0	NA	NA	NA
2.65	-0.008	-0.05	0.95676	0.995207	0	0.95676	0	ILMN_1705419	148898	ZNF436-AS1
3.06	0.407	1.28	0.2055	0.717483	1.64	0.2055	0	ILMN_1758825	84448	ABLIM2
1.42	0.041	0.52	0.60437	0.923547	0.27	0.60437	0	NA	NA	NA
1.9	0.003	0.03	0.97933	0.998287	0	0.97933	0	NA	NA	NA
1.67	-0.029	-0.39	0.69582	0.945008	0.15	0.69582	0	NA	NA	NA
1.65	0.03	0.26	0.79487	0.967046	0.07	0.79487	0	NA	NA	NA
2.05	0.294	2.22	0.02987	0.350035	4.94	0.02987	0	NA	NA	NA
1.29	-0.093	-1.13	0.26318	0.767512	1.28	0.26318	0	NA	NA	NA
2.17	-0.139	-0.99	0.32549	0.809193	0.98	0.32549	0	ILMN_1788135	378708 /// 100526739	CENPS /// APITD1-CORT
1.26	0.003	0.05	0.96353	0.995993	0	0.96353	0	NA	NA	NA
2.08	-0.061	-0.34	0.73503	0.954354	0.12	0.73503	0	NA	NA	NA
2.46	-0.037	-0.28	0.77856	0.962547	0.08	0.77856	0	ILMN_1777031	5313	PKLR
1.32	-0.044	-0.63	0.52811	0.899432	0.4	0.52811	0	NA	NA	NA
7.54	-0.028	-0.08	0.93289	0.991354	0.01	0.93289	0	ILMN_1741564	51164	DCTN4
1.48	0.025	0.28	0.78128	0.963056	0.08	0.78128	0	NA	NA	NA
1.72	-0.215	-1.5	0.13948	0.637717	2.24	0.13948	0	ILMN_1693738	1510	CTSE
2	-0.131	-1.16	0.24904	0.754998	1.35	0.24904	0	NA	NA	NA
8.03	-0.116	-1.22	0.22722	0.737197	1.49	0.22722	0	ILMN_1798804	6732	SRPK1
1.45	-0.021	-0.26	0.79412	0.966937	0.07	0.79412	0	NA	NA	NA
8.01	0.058	0.29	0.77596	0.96242	0.08	0.77596	0	ILMN_1746673	55964	SEPT3
1.84	-0.085	-0.75	0.45709	0.871303	0.56	0.45709	0	ILMN_1734645	140732	SUN5
2.76	-0.734	-3.34	0.00141	0.066843	11.18	0.00141	0	ILMN_1727855	10400	PEMT
2.16	-0.111	-0.7	0.48405	0.882243	0.5	0.48405	0	NA	NA	NA
1.35	-0.039	-0.5	0.62105	0.927281	0.25	0.62105	0	NA	NA	NA
6.59	-0.154	-0.88	0.38086	0.83655	0.78	0.38086	0	ILMN_1726562	2067	ERCC1
1.9	0.174	1.48	0.14396	0.643689	2.19	0.14396	0	NA	NA	NA
1.28	0.057	0.71	0.4812	0.880819	0.5	0.4812	0	NA	NA	NA
1.46	-0.133	-1.42	0.15945	0.66762	2.03	0.15945	0	NA	NA	NA
1.29	-0.036	-0.52	0.60376	0.923461	0.27	0.60376	0	NA	NA	NA
1.49	0.082	0.95	0.34723	0.82107	0.9	0.34723	0	NA	NA	NA
1.43	-0.069	-0.91	0.36689	0.829297	0.83	0.36689	0	NA	NA	NA
1.58	-0.174	-2.06	0.04374	0.416014	4.24	0.04374	0	NA	NA	NA
2.19	0.039	0.3	0.76154	0.960237	0.09	0.76154	0	ILMN_1680932	114883	OSBPL9
5.67	0.263	1.8	0.07616	0.517007	3.25	0.07616	0	ILMN_1771048	257415	FAM133B
1.93	-0.19	-1.7	0.0946	0.55895	2.88	0.0946	0	ILMN_1739414	8022	LHX3
2.77	0.19	1.16	0.25047	0.756845	1.35	0.25047	0	NA	NA	NA
1.54	0.076	0.96	0.34154	0.817564	0.92	0.34154	0	ILMN_1731395	3146	HMGB1
5.18	-0.115	-0.71	0.47876	0.879568	0.51	0.47876	0	NA	NA	NA
1.77	-0.077	-0.64	0.52604	0.898508	0.41	0.52604	0	NA	NA	NA
6.65	0.015	0.2	0.83921	0.975736	0.04	0.83921	0	ILMN_1752281	23317	DNAJC13
10.46	0.09	0.74	0.46276	0.874142	0.55	0.46276	0	ILMN_1726456	6520	SLC3A2
1.51	0.075	1.03	0.30899	0.8002	1.05	0.30899	0	NA	NA	NA
1.4	-0.117	-1.3	0.19903	0.710958	1.69	0.19903	0	NA	NA	NA
1.41	0.056	0.89	0.37751	0.834344	0.79	0.37751	0	NA	NA	NA
2.87	0.245	1.51	0.13663	0.633511	2.27	0.13663	0	ILMN_1679767	399717	GATA3-AS1
6.11	0.24	1.95	0.05579	0.460338	3.8	0.05579	0	ILMN_1790781	147015	DHRS13
1.17	-0.011	-0.15	0.87765	0.982042	0.02	0.87765	0	NA	NA	NA
1.27	0.025	0.36	0.71892	0.950436	0.13	0.71892	0	ILMN_1893540	285878	VSTM2A-OT1
1.84	0.166	1.7	0.09365	0.556819	2.9	0.09365	0	NA	NA	NA
1.52	0.037	0.47	0.6376	0.93224	0.22	0.6376	0	NA	NA	NA
2.83	-0.449	-1.8	0.07713	0.519471	3.23	0.07713	0	ILMN_1658858	93349	SP140L
6.32	-0.125	-1.05	0.29592	0.792384	1.11	0.29592	0	ILMN_1706216	122809	SOCS4
1.49	0	0	0.99895	0.999867	0	0.99895	0	NA	NA	NA
1.65	0.183	1.73	0.08846	0.545111	3	0.08846	0	NA	NA	NA
1.93	0.171	1.79	0.07869	0.523666	3.2	0.07869	0	NA	NA	NA
1.89	0.01	0.1	0.91724	0.988829	0.01	0.91724	0	ILMN_1761646	56106	PCDHGA10
2.23	0.223	0.83	0.40832	0.851351	0.69	0.40832	0	ILMN_1708580	10158	PDZK1IP1
1.42	0.019	0.23	0.81975	0.972407	0.05	0.81975	0	NA	NA	NA
11.63	0.174	2.09	0.04121	0.404795	4.35	0.04121	0	ILMN_1719303	5034	P4HB
1.73	0.344	2.47	0.01646	0.264304	6.08	0.01646	0	NA	NA	NA
1.81	0.051	0.56	0.58013	0.91552	0.31	0.58013	0	NA	NA	NA
6.12	0.014	0.09	0.93013	0.990944	0.01	0.93013	0	ILMN_1656540	8607	RUVBL1
4.83	0.292	1.11	0.27315	0.775628	1.22	0.27315	0	ILMN_1673586	6533	SLC6A6
1.29	-0.033	-0.44	0.66192	0.937454	0.19	0.66192	0	NA	NA	NA
1.23	0.038	0.58	0.56483	0.91083	0.34	0.56483	0	ILMN_1725675	368	ABCC6
1.8	0.21	1.62	0.10974	0.585783	2.63	0.10974	0	NA	NA	NA
7.03	0.067	0.28	0.78025	0.962878	0.08	0.78025	0	ILMN_1763491	1159	CKMT1B
1.57	-0.073	-0.78	0.44077	0.865528	0.6	0.44077	0	NA	NA	NA
1.14	0.057	0.89	0.37822	0.834875	0.79	0.37822	0	NA	NA	NA
1.49	-0.015	-0.22	0.82522	0.973525	0.05	0.82522	0	NA	NA	NA
1.36	-0.052	-0.68	0.49785	0.887701	0.47	0.49785	0	NA	NA	NA
2.2	-0.046	-0.31	0.759	0.959678	0.09	0.759	0	ILMN_1700340	433	ASGR2
7.04	0.042	0.32	0.74773	0.957061	0.1	0.74773	0	ILMN_1666727	54807	ZNF586
5.24	0.371	1.76	0.0828	0.532936	3.11	0.0828	0	ILMN_1694279	79411	GLB1L
1.92	0.081	0.73	0.46715	0.875428	0.54	0.46715	0	NA	NA	NA
1.49	-0.108	-1.06	0.29362	0.791057	1.12	0.29362	0	ILMN_1677464	59352	LGR6
1.21	-0.036	-0.63	0.53179	0.900954	0.4	0.53179	0	NA	NA	NA
9.13	-0.257	-2.02	0.04818	0.432791	4.06	0.04818	0	ILMN_1780799	5168	ENPP2
2.1	-0.17	-1.24	0.2198	0.732099	1.54	0.2198	0	ILMN_1698849	1135	CHRNA2
1.21	0.092	1.24	0.21978	0.732099	1.54	0.21978	0	NA	NA	NA
1.98	-0.2	-1.87	0.06584	0.489591	3.51	0.06584	0	ILMN_1655894	4632	MYL1
10.13	-0.004	-0.07	0.94246	0.992315	0.01	0.94246	0	ILMN_1740351	9798	IST1
2.27	-0.063	-0.33	0.74439	0.956165	0.11	0.74439	0	ILMN_1747697	1122	CHML
1.21	0.003	0.03	0.97279	0.997508	0	0.97279	0	NA	NA	NA
1.67	-0.186	-2.08	0.04126	0.405073	4.35	0.04126	0	NA	NA	NA
1.15	-0.072	-1.11	0.27111	0.773951	1.23	0.27111	0	NA	NA	NA
7.1	-0.196	-1.73	0.08817	0.544465	3	0.08817	0	ILMN_1667213	1676	DFFA
11.59	-0.34	-1.87	0.06582	0.489591	3.51	0.06582	0	ILMN_1780045	3292	HSD17B1
2.08	0.045	0.4	0.69127	0.944137	0.16	0.69127	0	NA	NA	NA
1.83	0.079	0.71	0.48318	0.88202	0.5	0.48318	0	NA	NA	NA
4.06	-0.098	-0.54	0.59157	0.919144	0.29	0.59157	0	NA	NA	NA
1.58	-0.058	-0.88	0.38208	0.837175	0.78	0.38208	0	ILMN_1793347	57653 /// 100499483	LOC100499484-C9ORF174 /// CCDC180
5.65	0.073	0.58	0.56543	0.9109	0.33	0.56543	0	ILMN_1666306	402055	SRRD
1.83	-0.041	-0.37	0.71283	0.949261	0.14	0.71283	0	NA	NA	NA
4.41	0.252	1.3	0.19793	0.709819	1.69	0.19793	0	ILMN_1681467	84440	RAB11FIP4
1.55	-0.011	-0.14	0.89183	0.983967	0.02	0.89183	0	ILMN_1756880	158787	RIBC1
1.91	-0.141	-1.42	0.16032	0.669077	2.02	0.16032	0	NA	NA	NA
2.85	-0.246	-1.46	0.14864	0.651639	2.14	0.14864	0	ILMN_1733831	79605	PGBD5
1.69	-0.083	-0.68	0.49728	0.887488	0.47	0.49728	0	ILMN_1651604	57787	MARK4
1.82	0.006	0.04	0.9673	0.996454	0	0.9673	0	ILMN_1749962	4685	NCAM2
1.99	-0.061	-0.43	0.66954	0.93869	0.18	0.66954	0	NA	NA	NA
2.79	0.31	1.72	0.09028	0.549202	2.96	0.09028	0	ILMN_1753411	221442	ADCY10P1
1.4	-0.063	-0.86	0.3942	0.844027	0.74	0.3942	0	ILMN_1743503	79149 /// 342933	ZSCAN5A /// ZSCAN5B
8.51	0.03	0.29	0.76934	0.961336	0.09	0.76934	0	ILMN_1760890	57190	SELENON
1.7	-0.066	-0.6	0.55009	0.906923	0.36	0.55009	0	NA	NA	NA
2.09	0.159	0.91	0.36426	0.828297	0.84	0.36426	0	NA	NA	NA
6.61	0.047	0.15	0.88248	0.982957	0.02	0.88248	0	ILMN_1718932	4552	MTRR
1.33	-0.009	-0.1	0.92136	0.989454	0.01	0.92136	0	NA	NA	NA
1.63	0	0	0.99825	0.999747	0	0.99825	0	NA	NA	NA
1.63	-0.136	-1.49	0.14185	0.641264	2.21	0.14185	0	NA	NA	NA
1.85	0.064	0.46	0.64851	0.934097	0.21	0.64851	0	ILMN_1660754	407975	MIR17HG
1.33	0.005	0.07	0.94837	0.993379	0	0.94837	0	NA	NA	NA
1.88	-0.281	-2.75	0.00786	0.182531	7.55	0.00786	0	ILMN_1706690	3795	KHK
5.47	0.368	1.86	0.06789	0.494803	3.45	0.06789	0	ILMN_1792385	130502	TTC32
1.9	-0.164	-1.33	0.18887	0.701654	1.77	0.18887	0	NA	NA	NA
9.97	0.004	0.03	0.97993	0.998357	0	0.97993	0	ILMN_1789019	1441	CSF3R
8.59	0.381	2.34	0.02277	0.308427	5.46	0.02277	0	ILMN_1685580	868	CBLB
4.36	0.336	2.63	0.0107	0.214814	6.93	0.0107	0	ILMN_1836744	283871	PGP
6.23	0.088	0.88	0.38472	0.839141	0.77	0.38472	0	ILMN_1681628	11179	ZNF277
1.36	-0.089	-1.26	0.21247	0.724273	1.59	0.21247	0	ILMN_1767827	131890	GRK7
1.29	-0.015	-0.2	0.8455	0.975903	0.04	0.8455	0	NA	NA	NA
2.46	-0.059	-0.33	0.74069	0.955152	0.11	0.74069	0	ILMN_1701551	23460	ABCA6
1.71	0.027	0.2	0.83983	0.975736	0.04	0.83983	0	ILMN_1679835	7327	UBE2G2
2.02	-0.102	-0.62	0.53451	0.901651	0.39	0.53451	0	NA	NA	NA
7.39	-0.048	-0.33	0.74491	0.956265	0.11	0.74491	0	ILMN_1809285	55802	DCP1A
2.19	-0.082	-0.53	0.5999	0.922506	0.28	0.5999	0	ILMN_1814686	53630	BCO1
1.36	-0.16	-2.15	0.03579	0.379283	4.61	0.03579	0	NA	NA	NA
4.28	-0.037	-0.23	0.81741	0.971659	0.05	0.81741	0	ILMN_1698427	79089	TMUB2
2.54	0.034	0.21	0.83117	0.97406	0.05	0.83117	0	ILMN_1689461	121340	SP7
1.23	0.039	0.64	0.52524	0.898065	0.41	0.52524	0	NA	NA	NA
1.6	-0.178	-1.99	0.05123	0.443843	3.95	0.05123	0	NA	NA	NA
7.1	0.111	1.35	0.18217	0.694481	1.82	0.18217	0	ILMN_1678922	26091	HERC4
1.33	0.091	1.19	0.23706	0.745356	1.43	0.23706	0	NA	NA	NA
2.66	0.098	0.69	0.49564	0.88647	0.47	0.49564	0	NA	NA	NA
1.32	-0.022	-0.3	0.76311	0.960359	0.09	0.76311	0	NA	NA	NA
1.33	-0.086	-1.43	0.15748	0.665389	2.05	0.15748	0	NA	NA	NA
1.32	-0.048	-0.7	0.48788	0.883945	0.49	0.48788	0	NA	NA	NA
1.2	0.03	0.36	0.72031	0.950747	0.13	0.72031	0	NA	NA	NA
1.6	-0.024	-0.25	0.80557	0.969544	0.06	0.80557	0	NA	NA	NA
1.43	-0.172	-1.92	0.05919	0.470187	3.7	0.05919	0	ILMN_1651652	10313	RTN3
2.16	0.022	0.19	0.84633	0.975903	0.04	0.84633	0	ILMN_1673620	55083	KIF26B
1.53	-0.014	-0.18	0.86129	0.979073	0.03	0.86129	0	NA	NA	NA
1.27	0.01	0.18	0.85926	0.978673	0.03	0.85926	0	NA	NA	NA
4.88	0.178	1.18	0.24187	0.748855	1.4	0.24187	0	ILMN_1766269	81502	HM13
1.71	-0.082	-0.97	0.33818	0.81637	0.93	0.33818	0	NA	NA	NA
